id:ID	:LABEL	comp	condition
decl;physdir;;	cVariable	busybox/shell/	
decl;pick_nip();static;busybox/networking/zcip.c::tmp;;	cVariable	busybox/networking/	
decl;pick_nip();static;busybox/networking/zcip.c;;	cFunction	busybox/networking/	
decl;pick_nip();static;busybox/networking/zcip.c;;__ret!;;	cReturn	busybox/networking/	
decl;pick_scan(char,char,);static;busybox/shell/match.h::op1;;	cVariable	busybox/shell/	
decl;pick_scan(char,char,);static;busybox/shell/match.h::op2;;	cVariable	busybox/shell/	
decl;pick_scan(char,char,);static;busybox/shell/match.h::scan_flags;;	cVariable	busybox/shell/	
decl;pick_scan(char,char,);static;busybox/shell/match.h;;	cFunction	busybox/shell/	
decl;pick_scan(char,char,);static;busybox/shell/match.h;;__ret!;;	cReturn	busybox/shell/	
decl;pick_sighandler(unsigned int,);static;busybox/shell/hush.c::handler;;	cVariable	busybox/shell/	
decl;pick_sighandler(unsigned int,);static;busybox/shell/hush.c::sig;;	cVariable	busybox/shell/	
decl;pick_sighandler(unsigned int,);static;busybox/shell/hush.c::sigmask;;	cVariable	busybox/shell/	
decl;pick_sighandler(unsigned int,);static;busybox/shell/hush.c;;	cFunction	busybox/shell/	
decl;pick_sighandler(unsigned int,);static;busybox/shell/hush.c;;__ret!;;	cReturn	busybox/shell/	
decl;pid_is_exec(pid_t,);static;busybox/debianutils/start_stop_daemon.c::buf;;	cVariable	busybox/debianutils/	ENABLE_OLDER_VERSION_OF_X
decl;pid_is_exec(pid_t,);static;busybox/debianutils/start_stop_daemon.c::bytes;;	cVariable	busybox/debianutils/	!ENABLE_OLDER_VERSION_OF_X
decl;pid_is_exec(pid_t,);static;busybox/debianutils/start_stop_daemon.c::execstat;;	cVariable	busybox/debianutils/	
decl;pid_is_exec(pid_t,);static;busybox/debianutils/start_stop_daemon.c::exelink;;	cVariable	busybox/debianutils/	!ENABLE_OLDER_VERSION_OF_X
decl;pid_is_exec(pid_t,);static;busybox/debianutils/start_stop_daemon.c::match;;	cVariable	busybox/debianutils/	!ENABLE_OLDER_VERSION_OF_X
decl;pid_is_exec(pid_t,);static;busybox/debianutils/start_stop_daemon.c::pid;;	cVariable	busybox/debianutils/	
decl;pid_is_exec(pid_t,);static;busybox/debianutils/start_stop_daemon.c::procname;;	cVariable	busybox/debianutils/	!ENABLE_OLDER_VERSION_OF_X
decl;pid_is_exec(pid_t,);static;busybox/debianutils/start_stop_daemon.c::st;;	cVariable	busybox/debianutils/	ENABLE_OLDER_VERSION_OF_X
decl;pid_is_exec(pid_t,);static;busybox/debianutils/start_stop_daemon.c;;	cFunction	busybox/debianutils/	
decl;pid_is_exec(pid_t,);static;busybox/debianutils/start_stop_daemon.c;;__ret!;;	cReturn	busybox/debianutils/	ENABLE_OLDER_VERSION_OF_X
decl;pid_is_name(pid_t,);static;busybox/debianutils/start_stop_daemon.c::buf;;	cVariable	busybox/debianutils/	
decl;pid_is_name(pid_t,);static;busybox/debianutils/start_stop_daemon.c::p;;	cVariable	busybox/debianutils/	
decl;pid_is_name(pid_t,);static;busybox/debianutils/start_stop_daemon.c::pe;;	cVariable	busybox/debianutils/	
decl;pid_is_name(pid_t,);static;busybox/debianutils/start_stop_daemon.c::pid;;	cVariable	busybox/debianutils/	
decl;pid_is_name(pid_t,);static;busybox/debianutils/start_stop_daemon.c;;	cFunction	busybox/debianutils/	
decl;pid_is_name(pid_t,);static;busybox/debianutils/start_stop_daemon.c;;__ret!;;	cReturn	busybox/debianutils/	
decl;pid_is_user(int,);static;busybox/debianutils/start_stop_daemon.c::buf;;	cVariable	busybox/debianutils/	
decl;pid_is_user(int,);static;busybox/debianutils/start_stop_daemon.c::pid;;	cVariable	busybox/debianutils/	
decl;pid_is_user(int,);static;busybox/debianutils/start_stop_daemon.c::sb;;	cVariable	busybox/debianutils/	
decl;pid_is_user(int,);static;busybox/debianutils/start_stop_daemon.c;;	cFunction	busybox/debianutils/	
decl;pid_is_user(int,);static;busybox/debianutils/start_stop_daemon.c;;__ret!;;	cReturn	busybox/debianutils/	
decl;pid_list::next;;	cVariable	busybox/debianutils/	
decl;pid_list::pid;;	cVariable	busybox/debianutils/	
decl;pid_sort(top_status_t *,top_status_t *,);static;busybox/procps/top.c::P;;	cVariable	busybox/procps/	
decl;pid_sort(top_status_t *,top_status_t *,);static;busybox/procps/top.c::Q;;	cVariable	busybox/procps/	
decl;pid_sort(top_status_t *,top_status_t *,);static;busybox/procps/top.c;;	cFunction	busybox/procps/	
decl;pid_sort(top_status_t *,top_status_t *,);static;busybox/procps/top.c;;__ret!;;	cReturn	busybox/procps/	ENABLE_FEATURE_TOP_INTERACTIVE
decl;pidchanged;;	cVariable	busybox/runit/	
decl;pidlist_reverse(pid_t *,)::i;;	cVariable	busybox/libbb/	
decl;pidlist_reverse(pid_t *,)::j;;	cVariable	busybox/libbb/	
decl;pidlist_reverse(pid_t *,)::k;;	cVariable	busybox/libbb/	
decl;pidlist_reverse(pid_t *,)::pidList;;	cVariable	busybox/include/	
decl;pidlist_reverse(pid_t *,);;	cFunction	busybox/include/	
decl;pidlist_reverse(pid_t *,);;__ret!;;	cReturn	busybox/libbb/	
decl;pidof_main(int,char **,)::argc;;	cVariable	busybox/procps/	
decl;pidof_main(int,char **,)::argv;;	cVariable	busybox/procps/	
decl;pidof_main(int,char **,)::first;;	cVariable	busybox/procps/	
decl;pidof_main(int,char **,)::omits;;	cVariable	busybox/procps/	
decl;pidof_main(int,char **,)::omits_p;;	cVariable	busybox/procps/	ENABLE_FEATURE_PIDOF_OMIT
decl;pidof_main(int,char **,)::opt;;	cVariable	busybox/procps/	
decl;pidof_main(int,char **,)::pidList;;	cVariable	busybox/procps/	
decl;pidof_main(int,char **,)::pl;;	cVariable	busybox/procps/	
decl;pidof_main(int,char **,);;	cFunction	busybox/procps/	
decl;pidof_main(int,char **,);;__ret!;;	cReturn	busybox/procps/	
decl;ping(len_and_sockaddr *,);static;busybox/networking/ping.c::lsa;;	cVariable	busybox/networking/	
decl;ping(len_and_sockaddr *,);static;busybox/networking/ping.c;;	cFunction	busybox/networking/	
decl;ping4(len_and_sockaddr *,);static;busybox/networking/ping.c::c;;	cVariable	busybox/networking/	!ENABLE_FEATURE_FANCY_PING
decl;ping4(len_and_sockaddr *,);static;busybox/networking/ping.c::from;;	cVariable	busybox/networking/	ENABLE_FEATURE_FANCY_PING
decl;ping4(len_and_sockaddr *,);static;busybox/networking/ping.c::fromlen;;	cVariable	busybox/networking/	ENABLE_FEATURE_FANCY_PING
decl;ping4(len_and_sockaddr *,);static;busybox/networking/ping.c::iphdr;;	cVariable	busybox/networking/	!ENABLE_FEATURE_FANCY_PING
decl;ping4(len_and_sockaddr *,);static;busybox/networking/ping.c::lsa;;	cVariable	busybox/networking/	
decl;ping4(len_and_sockaddr *,);static;busybox/networking/ping.c::pkt;;	cVariable	busybox/networking/	!ENABLE_FEATURE_FANCY_PING
decl;ping4(len_and_sockaddr *,);static;busybox/networking/ping.c::sockopt;;	cVariable	busybox/networking/	ENABLE_FEATURE_FANCY_PING
decl;ping4(len_and_sockaddr *,);static;busybox/networking/ping.c;;	cFunction	busybox/networking/	
decl;ping6(len_and_sockaddr *,);static;busybox/networking/ping.c::c;;	cVariable	busybox/networking/	(!ENABLE_FEATURE_FANCY_PING&&ENABLE_PING6)
decl;ping6(len_and_sockaddr *,);static;busybox/networking/ping.c::control_buf;;	cVariable	busybox/networking/	(ENABLE_FEATURE_FANCY_PING&&ENABLE_PING6)
decl;ping6(len_and_sockaddr *,);static;busybox/networking/ping.c::filt;;	cVariable	busybox/networking/	((ENABLE_FEATURE_FANCY_PING&&ENABLE_PING6)&&ENABLE_ICMP6_FILTER)
decl;ping6(len_and_sockaddr *,);static;busybox/networking/ping.c::from;;	cVariable	busybox/networking/	(ENABLE_FEATURE_FANCY_PING&&ENABLE_PING6)
decl;ping6(len_and_sockaddr *,);static;busybox/networking/ping.c::hoplimit;;	cVariable	busybox/networking/	(ENABLE_FEATURE_FANCY_PING&&ENABLE_PING6)
decl;ping6(len_and_sockaddr *,);static;busybox/networking/ping.c::iov;;	cVariable	busybox/networking/	(ENABLE_FEATURE_FANCY_PING&&ENABLE_PING6)
decl;ping6(len_and_sockaddr *,);static;busybox/networking/ping.c::lsa;;	cVariable	busybox/networking/	
decl;ping6(len_and_sockaddr *,);static;busybox/networking/ping.c::mp;;	cVariable	busybox/networking/	(ENABLE_FEATURE_FANCY_PING&&ENABLE_PING6)
decl;ping6(len_and_sockaddr *,);static;busybox/networking/ping.c::msg;;	cVariable	busybox/networking/	(ENABLE_FEATURE_FANCY_PING&&ENABLE_PING6)
decl;ping6(len_and_sockaddr *,);static;busybox/networking/ping.c::pkt;;	cVariable	busybox/networking/	(!ENABLE_FEATURE_FANCY_PING&&ENABLE_PING6)
decl;ping6(len_and_sockaddr *,);static;busybox/networking/ping.c::sockopt;;	cVariable	busybox/networking/	(!ENABLE_FEATURE_FANCY_PING&&ENABLE_PING6)
decl;ping6(len_and_sockaddr *,);static;busybox/networking/ping.c;;	cFunction	busybox/networking/	
decl;ping6_main(int,char **,)::argc;;	cVariable	busybox/networking/	
decl;ping6_main(int,char **,)::argv;;	cVariable	busybox/networking/	
decl;ping6_main(int,char **,);;	cFunction	busybox/networking/	
decl;ping6_main(int,char **,);;__ret!;;	cReturn	busybox/networking/	(ENABLE_PING6&&!ENABLE_FEATURE_FANCY_PING)
decl;ping_main(int,char **,)::argc;;	cVariable	busybox/networking/	
decl;ping_main(int,char **,)::argv;;	cVariable	busybox/networking/	
decl;ping_main(int,char **,);;	cFunction	busybox/networking/	
decl;ping_main(int,char **,);;__ret!;;	cReturn	busybox/networking/	(ENABLE_PING&&!ENABLE_FEATURE_FANCY_PING)
decl;pingaddr;;	cVariable	busybox/networking/	
decl;pingcount;;	cVariable	busybox/networking/	
decl;piomode;;	cVariable	busybox/miscutils/	
decl;pipe(int *,)::__pipedes;;	cVariable	busybox/include/	
decl;pipe::alive_cmds;;	cVariable	busybox/include/	
decl;pipe::cmds;;	cVariable	busybox/include/	
decl;pipe::cmdtext;;	cVariable	busybox/include/	
decl;pipe::command::argv;;	cVariable	busybox/include/	
decl;pipe::command::assignment_cnt;;	cVariable	busybox/include/	
decl;pipe::command::child_func;;	cVariable	busybox/include/	
decl;pipe::command::cmd_exitcode;;	cVariable	busybox/include/	
decl;pipe::command::cmd_type;;	cVariable	busybox/include/	
decl;pipe::command::function::body;;	cVariable	busybox/include/	
decl;pipe::command::function::body_as_string;;	cVariable	busybox/include/	
decl;pipe::command::function::name;;	cVariable	busybox/include/	
decl;pipe::command::function::next;;	cVariable	busybox/include/	
decl;pipe::command::function::parent_cmd;;	cVariable	busybox/include/	
decl;pipe::command::group;;	cVariable	busybox/include/	
decl;pipe::command::group_as_string;;	cVariable	busybox/include/	
decl;pipe::command::pid;;	cVariable	busybox/include/	
decl;pipe::command::redirects;;	cVariable	busybox/include/	
decl;pipe::followup;;	cVariable	busybox/include/	
decl;pipe::jobid;;	cVariable	busybox/include/	
decl;pipe::next;;	cVariable	busybox/include/	
decl;pipe::num_cmds;;	cVariable	busybox/include/	
decl;pipe::pgrp;;	cVariable	busybox/include/	
decl;pipe::pi_inverted;;	cVariable	busybox/include/	
decl;pipe::res_word;;	cVariable	busybox/include/	
decl;pipe::stopped_cmds;;	cVariable	busybox/include/	
decl;pipe_progress_main(int,char **,)::argc;;	cVariable	busybox/debianutils/	
decl;pipe_progress_main(int,char **,)::argv;;	cVariable	busybox/debianutils/	
decl;pipe_progress_main(int,char **,)::buf;;	cVariable	busybox/debianutils/	
decl;pipe_progress_main(int,char **,)::len;;	cVariable	busybox/debianutils/	
decl;pipe_progress_main(int,char **,)::new_time;;	cVariable	busybox/debianutils/	
decl;pipe_progress_main(int,char **,)::t;;	cVariable	busybox/debianutils/	
decl;pipe_progress_main(int,char **,);;	cFunction	busybox/debianutils/	
decl;pipe_progress_main(int,char **,);;__ret!;;	cReturn	busybox/debianutils/	
decl;pipe_putc(char,);static;busybox/editors/sed.c::c;;	cVariable	busybox/editors/	
decl;pipe_putc(char,);static;busybox/editors/sed.c;;	cFunction	busybox/editors/	
decl;pipe_style;;	cEnum	busybox/include/	
decl;pipefail;;	cVariable	busybox/shell/	
decl;pipeline();static;busybox/shell/ash.c::lp;;	cVariable	busybox/shell/	
decl;pipeline();static;busybox/shell/ash.c::n1;;	cVariable	busybox/shell/	
decl;pipeline();static;busybox/shell/ash.c::n2;;	cVariable	busybox/shell/	
decl;pipeline();static;busybox/shell/ash.c::negate;;	cVariable	busybox/shell/	
decl;pipeline();static;busybox/shell/ash.c::pipenode;;	cVariable	busybox/shell/	
decl;pipeline();static;busybox/shell/ash.c::prev;;	cVariable	busybox/shell/	
decl;pipeline();static;busybox/shell/ash.c;;	cFunction	busybox/shell/	
decl;pipeline();static;busybox/shell/ash.c;;__ret!;;	cReturn	busybox/shell/	
decl;pivot_root(const char *,const char *,)::new_root;;	cVariable	busybox/util-linux/	
decl;pivot_root(const char *,const char *,)::put_old;;	cVariable	busybox/util-linux/	
decl;pivot_root_main(int,char **,)::argc;;	cVariable	busybox/util-linux/	
decl;pivot_root_main(int,char **,)::argv;;	cVariable	busybox/util-linux/	
decl;pivot_root_main(int,char **,);;	cFunction	busybox/util-linux/	
decl;pivot_root_main(int,char **,);;__ret!;;	cReturn	busybox/util-linux/	
decl;pkcs1Pad(unsigned char *,uint32,unsigned char *,uint32,int32,);static;busybox/networking/tls_rsa.c::c;;	cVariable	busybox/networking/	
decl;pkcs1Pad(unsigned char *,uint32,unsigned char *,uint32,int32,);static;busybox/networking/tls_rsa.c::cryptType;;	cVariable	busybox/networking/	
decl;pkcs1Pad(unsigned char *,uint32,unsigned char *,uint32,int32,);static;busybox/networking/tls_rsa.c::in;;	cVariable	busybox/networking/	
decl;pkcs1Pad(unsigned char *,uint32,unsigned char *,uint32,int32,);static;busybox/networking/tls_rsa.c::inlen;;	cVariable	busybox/networking/	
decl;pkcs1Pad(unsigned char *,uint32,unsigned char *,uint32,int32,);static;busybox/networking/tls_rsa.c::out;;	cVariable	busybox/networking/	
decl;pkcs1Pad(unsigned char *,uint32,unsigned char *,uint32,int32,);static;busybox/networking/tls_rsa.c::outlen;;	cVariable	busybox/networking/	
decl;pkcs1Pad(unsigned char *,uint32,unsigned char *,uint32,int32,);static;busybox/networking/tls_rsa.c::randomLen;;	cVariable	busybox/networking/	
decl;pkcs1Pad(unsigned char *,uint32,unsigned char *,uint32,int32,);static;busybox/networking/tls_rsa.c;;	cFunction	busybox/networking/	
decl;pkcs1Pad(unsigned char *,uint32,unsigned char *,uint32,int32,);static;busybox/networking/tls_rsa.c;;__ret!;;	cReturn	busybox/networking/	
decl;pkt_str;static;busybox/miscutils/hdparm.c;;	cVariable	busybox/miscutils/	
decl;place_cursor(int,int,);static;busybox/editors/vi.c::;;	cVariable	busybox/editors/	
decl;place_cursor(int,int,);static;busybox/editors/vi.c::cm1;;	cVariable	busybox/editors/	
decl;place_cursor(int,int,);static;busybox/editors/vi.c::col;;	cVariable	busybox/editors/	
decl;place_cursor(int,int,);static;busybox/editors/vi.c::row;;	cVariable	busybox/editors/	
decl;place_cursor(int,int,);static;busybox/editors/vi.c;;	cFunction	busybox/editors/	
decl;plus_minus_num(const char *,);static;busybox/findutils/find.c::str;;	cVariable	busybox/findutils/	
decl;plus_minus_num(const char *,);static;busybox/findutils/find.c;;	cFunction	busybox/findutils/	
decl;plus_minus_num(const char *,);static;busybox/findutils/find.c;;__ret!;;	cReturn	busybox/findutils/	((((ENABLE_FEATURE_FIND_PERM||ENABLE_FEATURE_FIND_MTIME)||ENABLE_FEATURE_FIND_MMIN)||ENABLE_FEATURE_FIND_SIZE)||ENABLE_FEATURE_FIND_LINKS)
decl;plus_minus_o(char *,int,);static;busybox/shell/ash.c::i;;	cVariable	busybox/shell/	
decl;plus_minus_o(char *,int,);static;busybox/shell/ash.c::name;;	cVariable	busybox/shell/	
decl;plus_minus_o(char *,int,);static;busybox/shell/ash.c::val;;	cVariable	busybox/shell/	
decl;plus_minus_o(char *,int,);static;busybox/shell/ash.c;;	cFunction	busybox/shell/	
decl;plus_minus_o(char *,int,);static;busybox/shell/ash.c;;__ret!;;	cReturn	busybox/shell/	
decl;pmap_main(int,char **,)::argc;;	cVariable	busybox/procps/	
decl;pmap_main(int,char **,)::argv;;	cVariable	busybox/procps/	
decl;pmap_main(int,char **,)::opts;;	cVariable	busybox/procps/	
decl;pmap_main(int,char **,)::pid;;	cVariable	busybox/procps/	
decl;pmap_main(int,char **,)::ret;;	cVariable	busybox/procps/	
decl;pmap_main(int,char **,);;	cFunction	busybox/procps/	
decl;pmap_main(int,char **,);;__ret!;;	cReturn	busybox/procps/	
decl;pmatch(char *,char *,)::a;;	cVariable	busybox/shell/	
decl;pmatch(char *,char *,)::b;;	cVariable	busybox/shell/	
decl;pmatch(char *,char *,);;	cFunction	busybox/shell/	
decl;pmatch(char *,char *,);;__ret!;;	cReturn	busybox/shell/	
decl;pmatch(const char *,const char *,unsigned int,);static;busybox/runit/svlogd.c::c;;	cVariable	busybox/runit/	
decl;pmatch(const char *,const char *,unsigned int,);static;busybox/runit/svlogd.c::len;;	cVariable	busybox/runit/	
decl;pmatch(const char *,const char *,unsigned int,);static;busybox/runit/svlogd.c::p;;	cVariable	busybox/runit/	
decl;pmatch(const char *,const char *,unsigned int,);static;busybox/runit/svlogd.c::s;;	cVariable	busybox/runit/	
decl;pmatch(const char *,const char *,unsigned int,);static;busybox/runit/svlogd.c;;	cFunction	busybox/runit/	
decl;pmatch(const char *,const char *,unsigned int,);static;busybox/runit/svlogd.c;;__ret!;;	cReturn	busybox/runit/	
decl;pmt;;	cVariable	busybox/networking/	
decl;pmtu;;	cVariable	busybox/networking/	
decl;pointer;;	cVariable	busybox/miscutils/	
decl;policies;static;busybox/util-linux/chrt.c;;	cVariable	busybox/util-linux/	
decl;policyfile;;	cVariable	busybox/selinux/	
decl;poll_exp;;	cVariable	busybox/networking/	
decl;poll_interval(int,);static;busybox/networking/ntpd.c::interval;;	cVariable	busybox/networking/	
decl;poll_interval(int,);static;busybox/networking/ntpd.c::mask;;	cVariable	busybox/networking/	
decl;poll_interval(int,);static;busybox/networking/ntpd.c::r;;	cVariable	busybox/networking/	
decl;poll_interval(int,);static;busybox/networking/ntpd.c::upper_bound;;	cVariable	busybox/networking/	
decl;poll_interval(int,);static;busybox/networking/ntpd.c;;	cFunction	busybox/networking/	
decl;poll_interval(int,);static;busybox/networking/ntpd.c;;__ret!;;	cReturn	busybox/networking/	
decl;poll_time;;	cVariable	busybox/networking/	
decl;polladj_count;;	cVariable	busybox/networking/	
decl;pool;;	cVariable	busybox/networking/	
decl;poolUserPtr;;	cVariable	busybox/networking/	
decl;pop();static;busybox/miscutils/dc.c;;	cFunction	busybox/miscutils/	
decl;pop();static;busybox/miscutils/dc.c;;__ret!;;	cReturn	busybox/miscutils/	
decl;pop3_check(const char *,const char *,);static;busybox/mailutils/popmaildir.c::fmt;;	cVariable	busybox/mailutils/	
decl;pop3_check(const char *,const char *,);static;busybox/mailutils/popmaildir.c::param;;	cVariable	busybox/mailutils/	
decl;pop3_check(const char *,const char *,);static;busybox/mailutils/popmaildir.c;;	cFunction	busybox/mailutils/	
decl;pop3_checkr(const char *,const char *,char **,);static;busybox/mailutils/popmaildir.c::answer;;	cVariable	busybox/mailutils/	
decl;pop3_checkr(const char *,const char *,char **,);static;busybox/mailutils/popmaildir.c::fmt;;	cVariable	busybox/mailutils/	
decl;pop3_checkr(const char *,const char *,char **,);static;busybox/mailutils/popmaildir.c::msg;;	cVariable	busybox/mailutils/	
decl;pop3_checkr(const char *,const char *,char **,);static;busybox/mailutils/popmaildir.c::param;;	cVariable	busybox/mailutils/	
decl;pop3_checkr(const char *,const char *,char **,);static;busybox/mailutils/popmaildir.c::ret;;	cVariable	busybox/mailutils/	
decl;pop3_checkr(const char *,const char *,char **,);static;busybox/mailutils/popmaildir.c;;	cFunction	busybox/mailutils/	
decl;pop3_checkr(const char *,const char *,char **,);static;busybox/mailutils/popmaildir.c;;__ret!;;	cReturn	busybox/mailutils/	
decl;pop_filename();static;busybox/util-linux/fsck_minix.c;;	cFunction	busybox/util-linux/	
decl;popallfiles();static;busybox/shell/ash.c;;	cFunction	busybox/shell/	
decl;popen2(FILE **,FILE **,char *,char *,);static;busybox/networking/ifupdown.c::argv;;	cVariable	busybox/networking/	ENABLE_FEATURE_IFUPDOWN_MAPPING
decl;popen2(FILE **,FILE **,char *,char *,);static;busybox/networking/ifupdown.c::command;;	cVariable	busybox/networking/	
decl;popen2(FILE **,FILE **,char *,char *,);static;busybox/networking/ifupdown.c::in;;	cVariable	busybox/networking/	
decl;popen2(FILE **,FILE **,char *,char *,);static;busybox/networking/ifupdown.c::infd;;	cVariable	busybox/networking/	ENABLE_FEATURE_IFUPDOWN_MAPPING
decl;popen2(FILE **,FILE **,char *,char *,);static;busybox/networking/ifupdown.c::out;;	cVariable	busybox/networking/	
decl;popen2(FILE **,FILE **,char *,char *,);static;busybox/networking/ifupdown.c::outfd;;	cVariable	busybox/networking/	ENABLE_FEATURE_IFUPDOWN_MAPPING
decl;popen2(FILE **,FILE **,char *,char *,);static;busybox/networking/ifupdown.c::param;;	cVariable	busybox/networking/	
decl;popen2(FILE **,FILE **,char *,char *,);static;busybox/networking/ifupdown.c::pid;;	cVariable	busybox/networking/	ENABLE_FEATURE_IFUPDOWN_MAPPING
decl;popen2(FILE **,FILE **,char *,char *,);static;busybox/networking/ifupdown.c;;	cFunction	busybox/networking/	
decl;popen2(FILE **,FILE **,char *,char *,);static;busybox/networking/ifupdown.c;;__ret!;;	cReturn	busybox/networking/	ENABLE_FEATURE_IFUPDOWN_MAPPING
decl;popen_ls(const char *,);static;busybox/networking/ftpd.c::argv;;	cVariable	busybox/networking/	
decl;popen_ls(const char *,);static;busybox/networking/ftpd.c::cur_fd;;	cVariable	busybox/networking/	
decl;popen_ls(const char *,);static;busybox/networking/ftpd.c::opt;;	cVariable	busybox/networking/	
decl;popen_ls(const char *,);static;busybox/networking/ftpd.c::outfd;;	cVariable	busybox/networking/	
decl;popen_ls(const char *,);static;busybox/networking/ftpd.c::pid;;	cVariable	busybox/networking/	
decl;popen_ls(const char *,);static;busybox/networking/ftpd.c::tmp;;	cVariable	busybox/networking/	ENABLE_FEATURE_FTPD_ACCEPT_BROKEN_LIST
decl;popen_ls(const char *,);static;busybox/networking/ftpd.c;;	cFunction	busybox/networking/	
decl;popen_ls(const char *,);static;busybox/networking/ftpd.c;;__ret!;;	cReturn	busybox/networking/	
decl;popfile();static;busybox/shell/ash.c::pf;;	cVariable	busybox/shell/	
decl;popfile();static;busybox/shell/ash.c;;	cFunction	busybox/shell/	
decl;popfile();static;busybox/shell/ash.c;;__ret!;;	cReturn	busybox/shell/	
decl;poplocalvars(int,);static;busybox/shell/ash.c::bits;;	cVariable	busybox/shell/	
decl;poplocalvars(int,);static;busybox/shell/ash.c::keep;;	cVariable	busybox/shell/	
decl;poplocalvars(int,);static;busybox/shell/ash.c::ll;;	cVariable	busybox/shell/	
decl;poplocalvars(int,);static;busybox/shell/ash.c::lvp;;	cVariable	busybox/shell/	
decl;poplocalvars(int,);static;busybox/shell/ash.c::next;;	cVariable	busybox/shell/	
decl;poplocalvars(int,);static;busybox/shell/ash.c::vp;;	cVariable	busybox/shell/	
decl;poplocalvars(int,);static;busybox/shell/ash.c;;	cFunction	busybox/shell/	
decl;popmaildir_main(int,char **,)::::ctx;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::::hex;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::;;	cEnum	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::answer;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::argc;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::argv;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::buf;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::delivery;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::filename;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::fp;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::hostname;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::md5;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::nmsg;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::opt_nlines;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::pid;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::rc;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::res;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::retr;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::s;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,)::target;;	cVariable	busybox/mailutils/	
decl;popmaildir_main(int,char **,);;	cFunction	busybox/mailutils/	
decl;popmaildir_main(int,char **,);;__ret!;;	cReturn	busybox/mailutils/	
decl;popredir(int,);static;busybox/shell/ash.c::copy;;	cVariable	busybox/shell/	
decl;popredir(int,);static;busybox/shell/ash.c::drop;;	cVariable	busybox/shell/	
decl;popredir(int,);static;busybox/shell/ash.c::fd;;	cVariable	busybox/shell/	
decl;popredir(int,);static;busybox/shell/ash.c::i;;	cVariable	busybox/shell/	
decl;popredir(int,);static;busybox/shell/ash.c::rp;;	cVariable	busybox/shell/	
decl;popredir(int,);static;busybox/shell/ash.c;;	cFunction	busybox/shell/	
decl;popredir(int,);static;busybox/shell/ash.c;;__ret!;;	cReturn	busybox/shell/	
decl;popstackmark(struct stackmark *,);static;busybox/shell/ash.c::mark;;	cVariable	busybox/shell/	
decl;popstackmark(struct stackmark *,);static;busybox/shell/ash.c::sp;;	cVariable	busybox/shell/	
decl;popstackmark(struct stackmark *,);static;busybox/shell/ash.c;;	cFunction	busybox/shell/	
decl;popstackmark(struct stackmark *,);static;busybox/shell/ash.c;;__ret!;;	cReturn	busybox/shell/	
decl;popstring();static;busybox/shell/ash.c::sp;;	cVariable	busybox/shell/	
decl;popstring();static;busybox/shell/ash.c;;	cFunction	busybox/shell/	
decl;port;;	cVariable	busybox/networking/	
decl;port_active();static;busybox/networking/ftpd.c;;	cFunction	busybox/networking/	
decl;port_active();static;busybox/networking/ftpd.c;;__ret!;;	cReturn	busybox/networking/	
decl;port_addr;;	cVariable	busybox/networking/	
decl;port_name(unsigned int,);static;busybox/networking/pscan.c::port;;	cVariable	busybox/networking/	
decl;port_name(unsigned int,);static;busybox/networking/pscan.c::server;;	cVariable	busybox/networking/	
decl;port_name(unsigned int,);static;busybox/networking/pscan.c;;	cFunction	busybox/networking/	
decl;port_name(unsigned int,);static;busybox/networking/pscan.c;;__ret!;;	cReturn	busybox/networking/	
decl;port_or_pasv_was_seen();static;busybox/networking/ftpd.c;;	cFunction	busybox/networking/	
decl;port_or_pasv_was_seen();static;busybox/networking/ftpd.c;;__ret!;;	cReturn	busybox/networking/	
decl;port_pasv_cleanup();static;busybox/networking/ftpd.c;;	cFunction	busybox/networking/	
decl;pos;;	cVariable	busybox/networking/	
decl;posix_fallocate(int,off_t,off_t,)::__fd;;	cVariable	busybox/include/	
decl;posix_fallocate(int,off_t,off_t,)::__len;;	cVariable	busybox/include/	
decl;posix_fallocate(int,off_t,off_t,)::__offset;;	cVariable	busybox/include/	
decl;posix_format;static;busybox/miscutils/time.c;;	cVariable	busybox/miscutils/	
decl;possibly_osf_label;;	cVariable	busybox/util-linux/	
