id:ID	:LABEL	comp	condition
decl;bi_mod_power(BI_CTX *,bigint *,bigint *,)::bi;;	cVariable	axtls-code/crypto/	
decl;bi_mod_power(BI_CTX *,bigint *,bigint *,)::biR;;	cVariable	axtls-code/crypto/	!ENABLE_CONFIG_BIGINT_SLIDING_WINDOW
decl;bi_mod_power(BI_CTX *,bigint *,bigint *,)::biexp;;	cVariable	axtls-code/crypto/	
decl;bi_mod_power(BI_CTX *,bigint *,bigint *,)::ctx;;	cVariable	axtls-code/crypto/	
decl;bi_mod_power(BI_CTX *,bigint *,bigint *,)::i;;	cVariable	axtls-code/crypto/	!ENABLE_CONFIG_BIGINT_SLIDING_WINDOW
decl;bi_mod_power(BI_CTX *,bigint *,bigint *,)::j;;	cVariable	axtls-code/crypto/	!ENABLE_CONFIG_BIGINT_SLIDING_WINDOW
decl;bi_mod_power(BI_CTX *,bigint *,bigint *,)::l;;	cVariable	axtls-code/crypto/	(!ENABLE_CONFIG_BIGINT_SLIDING_WINDOW&&!ENABLE_CONFIG_BIGINT_SLIDING_WINDOW)
decl;bi_mod_power(BI_CTX *,bigint *,bigint *,)::mod_offset;;	cVariable	axtls-code/crypto/	!ENABLE_CONFIG_BIGINT_SLIDING_WINDOW
decl;bi_mod_power(BI_CTX *,bigint *,bigint *,)::part_exp;;	cVariable	axtls-code/crypto/	(!ENABLE_CONFIG_BIGINT_SLIDING_WINDOW&&!ENABLE_CONFIG_BIGINT_SLIDING_WINDOW)
decl;bi_mod_power(BI_CTX *,bigint *,bigint *,)::window_size;;	cVariable	axtls-code/crypto/	!ENABLE_CONFIG_BIGINT_SLIDING_WINDOW
decl;bi_mod_power(BI_CTX *,bigint *,bigint *,);;	cFunction	axtls-code/crypto/	
decl;bi_mod_power(BI_CTX *,bigint *,bigint *,);;__ret!;;	cReturn	axtls-code/crypto/	(!ENABLE_CONFIG_BIGINT_SLIDING_WINDOW&&ENABLE_CONFIG_BIGINT_MONTGOMERY)
decl;bi_mod_power2(BI_CTX *,bigint *,bigint *,bigint *,)::bi;;	cVariable	axtls-code/crypto/	
decl;bi_mod_power2(BI_CTX *,bigint *,bigint *,bigint *,)::biR;;	cVariable	axtls-code/crypto/	((((!ENABLE_CONFIG_SSL_FULL_MODE&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&ENABLE_CONFIG_SSL_CERT_VERIFICATION)||(!ENABLE_CONFIG_SSL_FULL_MODE&&ENABLE_CONFIG_SSL_ENABLE_CLIENT))||ENABLE_CONFIG_SSL_FULL_MODE)
decl;bi_mod_power2(BI_CTX *,bigint *,bigint *,bigint *,)::biexp;;	cVariable	axtls-code/crypto/	
decl;bi_mod_power2(BI_CTX *,bigint *,bigint *,bigint *,)::bim;;	cVariable	axtls-code/crypto/	
decl;bi_mod_power2(BI_CTX *,bigint *,bigint *,bigint *,)::ctx;;	cVariable	axtls-code/crypto/	
decl;bi_mod_power2(BI_CTX *,bigint *,bigint *,bigint *,)::tmp_biR;;	cVariable	axtls-code/crypto/	((((!ENABLE_CONFIG_SSL_FULL_MODE&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&ENABLE_CONFIG_SSL_CERT_VERIFICATION)||(!ENABLE_CONFIG_SSL_FULL_MODE&&ENABLE_CONFIG_SSL_ENABLE_CLIENT))||ENABLE_CONFIG_SSL_FULL_MODE)
decl;bi_mod_power2(BI_CTX *,bigint *,bigint *,bigint *,)::tmp_ctx;;	cVariable	axtls-code/crypto/	((((!ENABLE_CONFIG_SSL_FULL_MODE&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&ENABLE_CONFIG_SSL_CERT_VERIFICATION)||(!ENABLE_CONFIG_SSL_FULL_MODE&&ENABLE_CONFIG_SSL_ENABLE_CLIENT))||ENABLE_CONFIG_SSL_FULL_MODE)
decl;bi_mod_power2(BI_CTX *,bigint *,bigint *,bigint *,);;	cFunction	axtls-code/crypto/	
decl;bi_mod_power2(BI_CTX *,bigint *,bigint *,bigint *,);;__ret!;;	cReturn	axtls-code/crypto/	((((!ENABLE_CONFIG_SSL_FULL_MODE&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&ENABLE_CONFIG_SSL_CERT_VERIFICATION)||(!ENABLE_CONFIG_SSL_FULL_MODE&&ENABLE_CONFIG_SSL_ENABLE_CLIENT))||ENABLE_CONFIG_SSL_FULL_MODE)
decl;bi_mont(BI_CTX *,bigint *,)::bim;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_BIGINT_MONTGOMERY
decl;bi_mont(BI_CTX *,bigint *,)::bixy;;	cVariable	axtls-code/crypto/	
decl;bi_mont(BI_CTX *,bigint *,)::ctx;;	cVariable	axtls-code/crypto/	
decl;bi_mont(BI_CTX *,bigint *,)::i;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_BIGINT_MONTGOMERY
decl;bi_mont(BI_CTX *,bigint *,)::mod_inv;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_BIGINT_MONTGOMERY
decl;bi_mont(BI_CTX *,bigint *,)::mod_offset;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_BIGINT_MONTGOMERY
decl;bi_mont(BI_CTX *,bigint *,)::n;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_BIGINT_MONTGOMERY
decl;bi_mont(BI_CTX *,bigint *,);;	cFunction	axtls-code/crypto/	
decl;bi_mont(BI_CTX *,bigint *,);;__ret!;;	cReturn	axtls-code/crypto/	ENABLE_CONFIG_BIGINT_MONTGOMERY
decl;bi_multiply(BI_CTX *,bigint *,bigint *,)::bia;;	cVariable	axtls-code/crypto/	
decl;bi_multiply(BI_CTX *,bigint *,bigint *,)::bib;;	cVariable	axtls-code/crypto/	
decl;bi_multiply(BI_CTX *,bigint *,bigint *,)::ctx;;	cVariable	axtls-code/crypto/	
decl;bi_multiply(BI_CTX *,bigint *,bigint *,);;	cFunction	axtls-code/crypto/	
decl;bi_multiply(BI_CTX *,bigint *,bigint *,);;__ret!;;	cReturn	axtls-code/crypto/	!ENABLE_CONFIG_BIGINT_KARATSUBA
decl;bi_permanent(bigint *,)::bi;;	cVariable	axtls-code/crypto/	
decl;bi_permanent(bigint *,);;	cFunction	axtls-code/crypto/	
decl;bi_print(const char *,bigint *,)::bi;;	cVariable	axtls-code/crypto/	
decl;bi_print(const char *,bigint *,)::i;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_SSL_FULL_MODE
decl;bi_print(const char *,bigint *,)::j;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_SSL_FULL_MODE
decl;bi_print(const char *,bigint *,)::label;;	cVariable	axtls-code/crypto/	
decl;bi_print(const char *,bigint *,)::mask;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_SSL_FULL_MODE
decl;bi_print(const char *,bigint *,)::num;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_SSL_FULL_MODE
decl;bi_print(const char *,bigint *,)::x;;	cVariable	axtls-code/crypto/	
decl;bi_print(const char *,bigint *,);;	cFunction	axtls-code/crypto/	
decl;bi_print(const char *,bigint *,);;__ret!;;	cReturn	axtls-code/crypto/	ENABLE_CONFIG_SSL_FULL_MODE
decl;bi_set_mod(BI_CTX *,bigint *,int,)::R2;;	cVariable	axtls-code/crypto/	((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&!ENABLE_CONFIG_BIGINT_BARRETT)||((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&ENABLE_CONFIG_BIGINT_BARRETT)||ENABLE_CONFIG_BIGINT_MONTGOMERY))
decl;bi_set_mod(BI_CTX *,bigint *,int,)::R;;	cVariable	axtls-code/crypto/	((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&!ENABLE_CONFIG_BIGINT_BARRETT)||((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&ENABLE_CONFIG_BIGINT_BARRETT)||ENABLE_CONFIG_BIGINT_MONTGOMERY))
decl;bi_set_mod(BI_CTX *,bigint *,int,)::bim;;	cVariable	axtls-code/crypto/	
decl;bi_set_mod(BI_CTX *,bigint *,int,)::ctx;;	cVariable	axtls-code/crypto/	
decl;bi_set_mod(BI_CTX *,bigint *,int,)::d;;	cVariable	axtls-code/crypto/	((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&!ENABLE_CONFIG_BIGINT_BARRETT)||((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&ENABLE_CONFIG_BIGINT_BARRETT)||ENABLE_CONFIG_BIGINT_MONTGOMERY))
decl;bi_set_mod(BI_CTX *,bigint *,int,)::k;;	cVariable	axtls-code/crypto/	((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&!ENABLE_CONFIG_BIGINT_BARRETT)||((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&ENABLE_CONFIG_BIGINT_BARRETT)||ENABLE_CONFIG_BIGINT_MONTGOMERY))
decl;bi_set_mod(BI_CTX *,bigint *,int,)::mod_offset;;	cVariable	axtls-code/crypto/	
decl;bi_set_mod(BI_CTX *,bigint *,int,);;	cFunction	axtls-code/crypto/	
decl;bi_square(BI_CTX *,bigint *,)::bi;;	cVariable	axtls-code/crypto/	
decl;bi_square(BI_CTX *,bigint *,)::bia;;	cVariable	axtls-code/crypto/	
decl;bi_square(BI_CTX *,bigint *,)::ctx;;	cVariable	axtls-code/crypto/	
decl;bi_square(BI_CTX *,bigint *,);;	cFunction	axtls-code/crypto/	
decl;bi_square(BI_CTX *,bigint *,);;__ret!;;	cReturn	axtls-code/crypto/	(ENABLE_CONFIG_BIGINT_SQUARE&&(ENABLE_CONFIG_BIGINT_SQUARE&&ENABLE_CONFIG_BIGINT_KARATSUBA))
decl;bi_str_import(BI_CTX *,const char *,)::biR;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_SSL_FULL_MODE
decl;bi_str_import(BI_CTX *,const char *,)::ctx;;	cVariable	axtls-code/crypto/	
decl;bi_str_import(BI_CTX *,const char *,)::data;;	cVariable	axtls-code/crypto/	
decl;bi_str_import(BI_CTX *,const char *,)::i;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_SSL_FULL_MODE
decl;bi_str_import(BI_CTX *,const char *,)::j;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_SSL_FULL_MODE
decl;bi_str_import(BI_CTX *,const char *,)::num;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_SSL_FULL_MODE
decl;bi_str_import(BI_CTX *,const char *,)::offset;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_SSL_FULL_MODE
decl;bi_str_import(BI_CTX *,const char *,)::size;;	cVariable	axtls-code/crypto/	ENABLE_CONFIG_SSL_FULL_MODE
decl;bi_str_import(BI_CTX *,const char *,);;	cFunction	axtls-code/crypto/	
decl;bi_str_import(BI_CTX *,const char *,);;__ret!;;	cReturn	axtls-code/crypto/	(ENABLE_CONFIG_SSL_FULL_MODE&&((((!ENABLE_CONFIG_INTEGER_8BIT&&ENABLE_CONFIG_INTEGER_16BIT)&&ENABLE_CONFIG_SSL_FULL_MODE)||(ENABLE_CONFIG_INTEGER_8BIT&&ENABLE_CONFIG_SSL_FULL_MODE))||((!ENABLE_CONFIG_INTEGER_8BIT&&!ENABLE_CONFIG_INTEGER_16BIT)&&ENABLE_CONFIG_SSL_FULL_MODE)))
decl;bi_subtract(BI_CTX *,bigint *,bigint *,int *,)::bia;;	cVariable	axtls-code/crypto/	
decl;bi_subtract(BI_CTX *,bigint *,bigint *,int *,)::bib;;	cVariable	axtls-code/crypto/	
decl;bi_subtract(BI_CTX *,bigint *,bigint *,int *,)::carry;;	cVariable	axtls-code/crypto/	
decl;bi_subtract(BI_CTX *,bigint *,bigint *,int *,)::ctx;;	cVariable	axtls-code/crypto/	
decl;bi_subtract(BI_CTX *,bigint *,bigint *,int *,)::cy1;;	cVariable	axtls-code/crypto/	
decl;bi_subtract(BI_CTX *,bigint *,bigint *,int *,)::is_negative;;	cVariable	axtls-code/crypto/	
decl;bi_subtract(BI_CTX *,bigint *,bigint *,int *,)::n;;	cVariable	axtls-code/crypto/	
decl;bi_subtract(BI_CTX *,bigint *,bigint *,int *,)::pa;;	cVariable	axtls-code/crypto/	
decl;bi_subtract(BI_CTX *,bigint *,bigint *,int *,)::pb;;	cVariable	axtls-code/crypto/	
decl;bi_subtract(BI_CTX *,bigint *,bigint *,int *,)::rl;;	cVariable	axtls-code/crypto/	
decl;bi_subtract(BI_CTX *,bigint *,bigint *,int *,)::sl;;	cVariable	axtls-code/crypto/	
decl;bi_subtract(BI_CTX *,bigint *,bigint *,int *,);;	cFunction	axtls-code/crypto/	
decl;bi_subtract(BI_CTX *,bigint *,bigint *,int *,);;__ret!;;	cReturn	axtls-code/crypto/	
decl;bi_terminate(BI_CTX *,)::ctx;;	cVariable	axtls-code/crypto/	
decl;bi_terminate(BI_CTX *,);;	cFunction	axtls-code/crypto/	
decl;buildactualfile(struct connstruct *,);static;axtls-code/httpd/proc.c::cn;;	cVariable	axtls-code/httpd/	
decl;buildactualfile(struct connstruct *,);static;axtls-code/httpd/proc.c::cp;;	cVariable	axtls-code/httpd/	
decl;buildactualfile(struct connstruct *,);static;axtls-code/httpd/proc.c;;	cFunction	axtls-code/httpd/	
decl;cert_tests();static;axtls-code/ssl/test/ssltest.c::buf;;	cVariable	axtls-code/ssl/	
decl;cert_tests();static;axtls-code/ssl/test/ssltest.c::len;;	cVariable	axtls-code/ssl/	
decl;cert_tests();static;axtls-code/ssl/test/ssltest.c::res;;	cVariable	axtls-code/ssl/	
decl;cert_tests();static;axtls-code/ssl/test/ssltest.c::ssl_ctx;;	cVariable	axtls-code/ssl/	
decl;cert_tests();static;axtls-code/ssl/test/ssltest.c::x509_ctx;;	cVariable	axtls-code/ssl/	
decl;cert_tests();static;axtls-code/ssl/test/ssltest.c;;	cFunction	axtls-code/ssl/	
decl;cert_tests();static;axtls-code/ssl/test/ssltest.c;;__ret!;;	cReturn	axtls-code/ssl/	
decl;cgi_filetype_match(struct connstruct *,const char *,);static;axtls-code/httpd/proc.c::cn;;	cVariable	axtls-code/httpd/	
decl;cgi_filetype_match(struct connstruct *,const char *,);static;axtls-code/httpd/proc.c::fn;;	cVariable	axtls-code/httpd/	
decl;cgi_filetype_match(struct connstruct *,const char *,);static;axtls-code/httpd/proc.c::t;;	cVariable	axtls-code/httpd/	ENABLE_CONFIG_HTTP_HAS_CGI
decl;cgi_filetype_match(struct connstruct *,const char *,);static;axtls-code/httpd/proc.c::tp;;	cVariable	axtls-code/httpd/	ENABLE_CONFIG_HTTP_HAS_CGI
decl;cgi_filetype_match(struct connstruct *,const char *,);static;axtls-code/httpd/proc.c;;	cFunction	axtls-code/httpd/	
decl;cgi_filetype_match(struct connstruct *,const char *,);static;axtls-code/httpd/proc.c;;__ret!;;	cReturn	axtls-code/httpd/	ENABLE_CONFIG_HTTP_HAS_CGI
decl;cgiexts;;	cVariable	axtls-code/httpd/	
decl;cgiextstruct::ext;;	cVariable	axtls-code/httpd/	
decl;cgiextstruct::next;;	cVariable	axtls-code/httpd/	
decl;check(const bigint *,);static;axtls-code/crypto/bigint.c::bi;;	cVariable	axtls-code/crypto/	
decl;check(const bigint *,);static;axtls-code/crypto/bigint.c;;	cFunction	axtls-code/crypto/	
decl;check_certificate_chain(SSL *,);static;axtls-code/ssl/tls1.c::cert;;	cVariable	axtls-code/ssl/	
decl;check_certificate_chain(SSL *,);static;axtls-code/ssl/tls1.c::found;;	cVariable	axtls-code/ssl/	
decl;check_certificate_chain(SSL *,);static;axtls-code/ssl/tls1.c::i;;	cVariable	axtls-code/ssl/	
decl;check_certificate_chain(SSL *,);static;axtls-code/ssl/tls1.c::j;;	cVariable	axtls-code/ssl/	
decl;check_certificate_chain(SSL *,);static;axtls-code/ssl/tls1.c::ret;;	cVariable	axtls-code/ssl/	
decl;check_certificate_chain(SSL *,);static;axtls-code/ssl/tls1.c::ssl;;	cVariable	axtls-code/ssl/	
decl;check_certificate_chain(SSL *,);static;axtls-code/ssl/tls1.c;;	cFunction	axtls-code/ssl/	
decl;check_certificate_chain(SSL *,);static;axtls-code/ssl/tls1.c;;__ret!;;	cReturn	axtls-code/ssl/	
decl;check_digest(char *,const char *,);static;axtls-code/httpd/proc.c::b256_salt;;	cVariable	axtls-code/httpd/	ENABLE_CONFIG_HTTP_HAS_AUTHORIZATION
decl;check_digest(char *,const char *,);static;axtls-code/httpd/proc.c::b64_passwd;;	cVariable	axtls-code/httpd/	ENABLE_CONFIG_HTTP_HAS_AUTHORIZATION
decl;check_digest(char *,const char *,);static;axtls-code/httpd/proc.c::ctx;;	cVariable	axtls-code/httpd/	ENABLE_CONFIG_HTTP_HAS_AUTHORIZATION
decl;check_digest(char *,const char *,);static;axtls-code/httpd/proc.c::md5_result;;	cVariable	axtls-code/httpd/	ENABLE_CONFIG_HTTP_HAS_AUTHORIZATION
decl;check_digest(char *,const char *,);static;axtls-code/httpd/proc.c::msg_passwd;;	cVariable	axtls-code/httpd/	
decl;check_digest(char *,const char *,);static;axtls-code/httpd/proc.c::password_size;;	cVariable	axtls-code/httpd/	ENABLE_CONFIG_HTTP_HAS_AUTHORIZATION
decl;check_digest(char *,const char *,);static;axtls-code/httpd/proc.c::real_passwd;;	cVariable	axtls-code/httpd/	ENABLE_CONFIG_HTTP_HAS_AUTHORIZATION
decl;check_digest(char *,const char *,);static;axtls-code/httpd/proc.c::salt;;	cVariable	axtls-code/httpd/	
decl;check_digest(char *,const char *,);static;axtls-code/httpd/proc.c::salt_size;;	cVariable	axtls-code/httpd/	ENABLE_CONFIG_HTTP_HAS_AUTHORIZATION
decl;check_digest(char *,const char *,);static;axtls-code/httpd/proc.c;;	cFunction	axtls-code/httpd/	
decl;check_digest(char *,const char *,);static;axtls-code/httpd/proc.c;;__ret!;;	cReturn	axtls-code/httpd/	ENABLE_CONFIG_HTTP_HAS_AUTHORIZATION
decl;cipher_info;static;axtls-code/ssl/tls1.c;;	cVariable	axtls-code/ssl/	
decl;client_finished;static;axtls-code/ssl/tls1.c;;	cVariable	axtls-code/ssl/	
decl;client_socket_init(uint16_t,);static;axtls-code/ssl/test/ssltest.c::address;;	cVariable	axtls-code/ssl/	
decl;client_socket_init(uint16_t,);static;axtls-code/ssl/test/ssltest.c::client_fd;;	cVariable	axtls-code/ssl/	
decl;client_socket_init(uint16_t,);static;axtls-code/ssl/test/ssltest.c::port;;	cVariable	axtls-code/ssl/	
decl;client_socket_init(uint16_t,);static;axtls-code/ssl/test/ssltest.c;;	cFunction	axtls-code/ssl/	
decl;client_socket_init(uint16_t,);static;axtls-code/ssl/test/ssltest.c;;__ret!;;	cReturn	axtls-code/ssl/	
decl;comp_left_shift(bigint *,int,);static;axtls-code/crypto/bigint.c::biR;;	cVariable	axtls-code/crypto/	
decl;comp_left_shift(bigint *,int,);static;axtls-code/crypto/bigint.c::i;;	cVariable	axtls-code/crypto/	((((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&!ENABLE_CONFIG_BIGINT_BARRETT)&&ENABLE_CONFIG_BIGINT_KARATSUBA)||(!ENABLE_CONFIG_BIGINT_MONTGOMERY&&ENABLE_CONFIG_BIGINT_BARRETT))||ENABLE_CONFIG_BIGINT_MONTGOMERY)
decl;comp_left_shift(bigint *,int,);static;axtls-code/crypto/bigint.c::num_shifts;;	cVariable	axtls-code/crypto/	
decl;comp_left_shift(bigint *,int,);static;axtls-code/crypto/bigint.c::x;;	cVariable	axtls-code/crypto/	((((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&!ENABLE_CONFIG_BIGINT_BARRETT)&&ENABLE_CONFIG_BIGINT_KARATSUBA)||(!ENABLE_CONFIG_BIGINT_MONTGOMERY&&ENABLE_CONFIG_BIGINT_BARRETT))||ENABLE_CONFIG_BIGINT_MONTGOMERY)
decl;comp_left_shift(bigint *,int,);static;axtls-code/crypto/bigint.c::y;;	cVariable	axtls-code/crypto/	((((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&!ENABLE_CONFIG_BIGINT_BARRETT)&&ENABLE_CONFIG_BIGINT_KARATSUBA)||(!ENABLE_CONFIG_BIGINT_MONTGOMERY&&ENABLE_CONFIG_BIGINT_BARRETT))||ENABLE_CONFIG_BIGINT_MONTGOMERY)
decl;comp_left_shift(bigint *,int,);static;axtls-code/crypto/bigint.c;;	cFunction	axtls-code/crypto/	
decl;comp_left_shift(bigint *,int,);static;axtls-code/crypto/bigint.c;;__ret!;;	cReturn	axtls-code/crypto/	((((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&!ENABLE_CONFIG_BIGINT_BARRETT)&&ENABLE_CONFIG_BIGINT_KARATSUBA)||(!ENABLE_CONFIG_BIGINT_MONTGOMERY&&ENABLE_CONFIG_BIGINT_BARRETT))||ENABLE_CONFIG_BIGINT_MONTGOMERY)
decl;comp_mod(bigint *,int,);static;axtls-code/crypto/bigint.c::bi;;	cVariable	axtls-code/crypto/	
decl;comp_mod(bigint *,int,);static;axtls-code/crypto/bigint.c::mod;;	cVariable	axtls-code/crypto/	
decl;comp_mod(bigint *,int,);static;axtls-code/crypto/bigint.c;;	cFunction	axtls-code/crypto/	
decl;comp_mod(bigint *,int,);static;axtls-code/crypto/bigint.c;;__ret!;;	cReturn	axtls-code/crypto/	(!ENABLE_CONFIG_BIGINT_MONTGOMERY&&ENABLE_CONFIG_BIGINT_BARRETT)
decl;comp_right_shift(bigint *,int,);static;axtls-code/crypto/bigint.c::biR;;	cVariable	axtls-code/crypto/	
decl;comp_right_shift(bigint *,int,);static;axtls-code/crypto/bigint.c::i;;	cVariable	axtls-code/crypto/	((((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&!ENABLE_CONFIG_BIGINT_BARRETT)&&ENABLE_CONFIG_BIGINT_KARATSUBA)||(!ENABLE_CONFIG_BIGINT_MONTGOMERY&&ENABLE_CONFIG_BIGINT_BARRETT))||ENABLE_CONFIG_BIGINT_MONTGOMERY)
decl;comp_right_shift(bigint *,int,);static;axtls-code/crypto/bigint.c::num_shifts;;	cVariable	axtls-code/crypto/	
decl;comp_right_shift(bigint *,int,);static;axtls-code/crypto/bigint.c::x;;	cVariable	axtls-code/crypto/	((((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&!ENABLE_CONFIG_BIGINT_BARRETT)&&ENABLE_CONFIG_BIGINT_KARATSUBA)||(!ENABLE_CONFIG_BIGINT_MONTGOMERY&&ENABLE_CONFIG_BIGINT_BARRETT))||ENABLE_CONFIG_BIGINT_MONTGOMERY)
decl;comp_right_shift(bigint *,int,);static;axtls-code/crypto/bigint.c::y;;	cVariable	axtls-code/crypto/	((((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&!ENABLE_CONFIG_BIGINT_BARRETT)&&ENABLE_CONFIG_BIGINT_KARATSUBA)||(!ENABLE_CONFIG_BIGINT_MONTGOMERY&&ENABLE_CONFIG_BIGINT_BARRETT))||ENABLE_CONFIG_BIGINT_MONTGOMERY)
decl;comp_right_shift(bigint *,int,);static;axtls-code/crypto/bigint.c;;	cFunction	axtls-code/crypto/	
decl;comp_right_shift(bigint *,int,);static;axtls-code/crypto/bigint.c;;__ret!;;	cReturn	axtls-code/crypto/	((((!ENABLE_CONFIG_BIGINT_MONTGOMERY&&!ENABLE_CONFIG_BIGINT_BARRETT)&&ENABLE_CONFIG_BIGINT_KARATSUBA)||(!ENABLE_CONFIG_BIGINT_MONTGOMERY&&ENABLE_CONFIG_BIGINT_BARRETT))||ENABLE_CONFIG_BIGINT_MONTGOMERY)
decl;connstruct::actualfile;;	cVariable	axtls-code/httpd/	
decl;connstruct::authorization;;	cVariable	axtls-code/httpd/	
decl;connstruct::cgicontenttype;;	cVariable	axtls-code/httpd/	
decl;connstruct::close_when_done;;	cVariable	axtls-code/httpd/	
decl;connstruct::content_length;;	cVariable	axtls-code/httpd/	
decl;connstruct::cookie;;	cVariable	axtls-code/httpd/	
decl;connstruct::databuf;;	cVariable	axtls-code/httpd/	
decl;connstruct::dirname;;	cVariable	axtls-code/httpd/	
decl;connstruct::dirp;;	cVariable	axtls-code/httpd/	
decl;connstruct::filedesc;;	cVariable	axtls-code/httpd/	
decl;connstruct::filereq;;	cVariable	axtls-code/httpd/	
decl;connstruct::if_modified_since;;	cVariable	axtls-code/httpd/	
decl;connstruct::is_cgi;;	cVariable	axtls-code/httpd/	
decl;connstruct::is_ssl;;	cVariable	axtls-code/httpd/	
decl;connstruct::is_v1_0;;	cVariable	axtls-code/httpd/	
decl;connstruct::networkdesc;;	cVariable	axtls-code/httpd/	
decl;connstruct::next;;	cVariable	axtls-code/httpd/	
decl;connstruct::numbytes;;	cVariable	axtls-code/httpd/	
decl;connstruct::post_data;;	cVariable	axtls-code/httpd/	
decl;connstruct::post_read;;	cVariable	axtls-code/httpd/	
decl;connstruct::post_state;;	cVariable	axtls-code/httpd/	
decl;connstruct::remote_addr;;	cVariable	axtls-code/httpd/	
decl;connstruct::reqtype;;	cVariable	axtls-code/httpd/	
decl;connstruct::server_name;;	cVariable	axtls-code/httpd/	
decl;connstruct::ssl;;	cVariable	axtls-code/httpd/	
decl;connstruct::state;;	cVariable	axtls-code/httpd/	
decl;connstruct::timeout;;	cVariable	axtls-code/httpd/	
decl;connstruct::uri_path_info;;	cVariable	axtls-code/httpd/	
decl;connstruct::uri_query;;	cVariable	axtls-code/httpd/	
decl;connstruct::uri_request;;	cVariable	axtls-code/httpd/	
decl;crypt_func::;;	cVariable	axtls-code/ssl/	
decl;crypt_new(SSL *,uint8_t *,uint8_t *,int,);static;axtls-code/ssl/tls1.c::aes_ctx;;	cVariable	axtls-code/ssl/	(ENABLE_CONFIG_PLATFORM_SOLARIS||!ENABLE_CONFIG_PLATFORM_SOLARIS)
decl;crypt_new(SSL *,uint8_t *,uint8_t *,int,);static;axtls-code/ssl/tls1.c::is_decrypt;;	cVariable	axtls-code/ssl/	
decl;crypt_new(SSL *,uint8_t *,uint8_t *,int,);static;axtls-code/ssl/tls1.c::iv;;	cVariable	axtls-code/ssl/	
decl;crypt_new(SSL *,uint8_t *,uint8_t *,int,);static;axtls-code/ssl/tls1.c::key;;	cVariable	axtls-code/ssl/	
decl;crypt_new(SSL *,uint8_t *,uint8_t *,int,);static;axtls-code/ssl/tls1.c::ssl;;	cVariable	axtls-code/ssl/	
decl;crypt_new(SSL *,uint8_t *,uint8_t *,int,);static;axtls-code/ssl/tls1.c;;	cFunction	axtls-code/ssl/	
decl;crypt_new(SSL *,uint8_t *,uint8_t *,int,);static;axtls-code/ssl/tls1.c;;__ret!;;	cReturn	axtls-code/ssl/	(ENABLE_CONFIG_PLATFORM_SOLARIS||!ENABLE_CONFIG_PLATFORM_SOLARIS)
decl;day_mon_map::l;;	cVariable	axtls-code/httpd/	
decl;day_mon_map::s;;	cVariable	axtls-code/httpd/	
decl;day_mon_map_compare(const char *,const char *,);static;axtls-code/httpd/tdate_parse.c::v1;;	cVariable	axtls-code/httpd/	
decl;day_mon_map_compare(const char *,const char *,);static;axtls-code/httpd/tdate_parse.c::v2;;	cVariable	axtls-code/httpd/	
decl;day_mon_map_compare(const char *,const char *,);static;axtls-code/httpd/tdate_parse.c;;	cFunction	axtls-code/httpd/	
decl;day_mon_map_compare(const char *,const char *,);static;axtls-code/httpd/tdate_parse.c;;__ret!;;	cReturn	axtls-code/httpd/	
decl;day_mon_map_search(const char *,const struct day_mon_map *,int,);static;axtls-code/httpd/tdate_parse.c::n;;	cVariable	axtls-code/httpd/	
decl;day_mon_map_search(const char *,const struct day_mon_map *,int,);static;axtls-code/httpd/tdate_parse.c::search::;;	cVariable	axtls-code/httpd/	
decl;day_mon_map_search(const char *,const struct day_mon_map *,int,);static;axtls-code/httpd/tdate_parse.c::search;;	cVariable	axtls-code/httpd/	
